Date_Time,amount_consumed,latency_to_consumption,Type,Frame
2026-05-22 13:22:36.512864,,,exit,5505
2026-05-22 13:22:40.606310,,,block_end,5545
2026-05-22 13:25:45.763431,,,imaging_stop,7375
2026-05-22 13:37:52.716452,,,block_start,0
2026-05-22 13:37:55.363132,,,start,0
2026-05-22 14:03:49.489165,,,drink,1
2026-05-22 14:04:07.832192,,,start,1
2026-05-22 14:11:51.232150,,,exit,1
2026-05-22 14:11:55.324821,,,block_end,1
2026-05-22 14:11:55.355487,,,imaging_stop,1
2026-05-22 14:31:14.430963,,,block_start,0
2026-05-22 14:31:15.896443,,,start,0
2026-05-25 12:19:41.694540,,,initialize,0
2026-05-25 12:27:46.746418,,,block_start,0
2026-05-25 12:27:49.501527,,,start,0
2026-05-25 12:29:07.287561,,,exit,0
2026-05-25 12:29:08.372359,,,block_end,0
2026-05-25 12:29:08.405349,,,imaging_stop,0
2026-05-25 12:29:53.418720,,,initialize,0
2026-05-25 12:35:45.209383,,,block_start,0
2026-05-25 12:35:47.082499,,,start,0
2026-05-25 12:36:15.632339,,,eat,0
2026-05-25 12:36:25.042223,,,start,0
2026-05-25 12:43:01.177797,,,eat,0
2026-05-25 12:43:33.966193,,,start,0
2026-05-25 12:43:52.611656,,,eat,0
2026-05-25 12:44:15.841212,,,start,0
2026-05-25 12:45:17.396337,,,eat,0
2026-05-25 12:45:28.239038,,,start,0
2026-05-25 12:49:30.180692,,,eat,0
2026-05-25 12:50:05.498185,,,start,0
2026-05-25 12:50:15.283424,,,eat,0
2026-05-25 12:50:38.529116,,,start,0
2026-05-25 12:52:50.957137,,,exit,0
2026-05-25 12:52:51.544306,,,block_end,0
2026-05-25 12:52:51.574717,,,imaging_stop,0
2026-05-25 12:53:16.443323,,,initialize,0
2026-05-25 13:04:44.404768,,,block_start,0
2026-05-25 13:04:46.382268,,,start,0
2026-05-25 13:04:46.383877,,,start,0
2026-05-25 13:04:49.723845,,,eat,0
2026-05-25 13:05:28.848301,,,start,0
2026-05-25 13:15:57.328173,,,exit,0
2026-05-25 13:15:58.416310,,,block_end,0
