Date_Time,amount_consumed,latency_to_consumption,Type
2026-04-27 12:51:18.816503,,,start
2026-04-27 12:51:18.818231,,,drink
2026-04-27 12:51:18.819810,,,start
2026-04-27 12:51:18.821187,,,drink
2026-04-27 12:51:18.822251,,,start
2026-04-27 12:51:18.823274,,,drink
2026-04-27 12:51:18.824283,,,start
2026-04-27 12:51:18.825264,,,drink
2026-04-27 12:51:18.826209,,,start
2026-04-27 12:51:18.827176,,,drink
2026-04-27 12:51:18.828150,,,start
2026-04-27 12:51:18.829109,,,drink
2026-04-27 12:51:18.830027,,,start
2026-04-27 12:51:18.831192,,,drink
2026-04-27 12:51:18.832605,,,start
2026-04-27 12:51:18.834450,,,drink
2026-04-27 12:51:18.836041,,,start
2026-04-27 12:51:18.837349,,,drink
2026-04-27 12:51:18.838417,,,start
2026-04-27 12:51:18.839503,,,drink
2026-04-27 12:51:18.840588,,,start
2026-04-27 12:51:18.841590,,,drink
2026-04-27 12:51:18.843258,,,start
2026-04-27 12:51:18.844545,,,drink
2026-04-27 12:51:18.845576,,,start
2026-04-27 12:51:18.846578,,,drink
2026-04-27 12:51:18.847791,,,start
2026-04-27 12:51:18.849219,,,drink
2026-04-27 12:51:18.850784,,,start
2026-04-27 12:51:18.852384,,,drink
2026-04-27 12:51:18.853987,,,start
2026-04-27 12:51:18.855164,,,drink
2026-04-27 12:51:18.856252,,,start
2026-04-27 12:51:18.857287,,,drink
2026-04-27 12:51:18.858243,,,start
2026-04-27 12:51:18.859187,,,drink
2026-04-27 12:51:18.860268,,,start
2026-04-27 12:51:18.861316,,,drink
2026-04-27 12:51:18.862319,,,start
2026-04-27 12:51:18.863326,,,drink
2026-04-27 12:51:18.864554,,,start
2026-04-27 12:51:18.866059,,,drink
2026-04-27 12:51:18.867654,,,start
2026-04-27 12:51:18.869181,,,drink
2026-04-27 12:51:18.870459,,,start
2026-04-27 12:51:18.871531,,,drink
2026-04-27 12:51:18.872557,,,start
2026-04-27 12:51:18.874296,,,drink
2026-04-27 12:51:18.875502,,,start
2026-04-27 12:51:18.876625,,,drink
2026-04-27 12:51:18.877611,,,start
2026-04-27 12:51:18.878570,,,drink
2026-04-27 12:51:18.879501,,,start
2026-04-27 12:51:18.880553,,,drink
2026-04-27 12:51:18.882014,,,start
2026-04-27 12:51:18.883325,,,drink
2026-04-27 12:51:18.885085,,,start
2026-04-27 12:51:18.886713,,,drink
2026-04-27 12:51:18.888314,,,start
2026-04-27 12:51:18.889608,,,drink
2026-04-27 12:51:18.890693,,,start
2026-04-27 12:51:18.891743,,,drink
2026-04-27 12:51:18.892797,,,start
2026-04-27 12:51:18.894060,,,drink
2026-04-27 12:51:18.895179,,,start
2026-04-27 12:51:18.896358,,,drink
2026-04-27 12:51:18.897519,,,start
2026-04-27 12:51:18.957903,,,drink
2026-04-27 12:51:18.980474,,,start
2026-04-27 12:51:18.981635,,,drink
2026-04-27 12:51:18.982546,,,start
2026-04-27 12:51:18.983354,,,drink
2026-04-27 12:51:18.984133,,,start
2026-04-27 12:51:18.984898,,,drink
2026-04-27 12:51:18.986279,,,start
2026-04-27 12:51:18.987694,,,drink
2026-04-27 12:51:18.988780,,,start
2026-04-27 12:51:18.990014,,,drink
2026-04-27 12:51:18.991054,,,start
2026-04-27 12:51:18.991943,,,drink
2026-04-27 12:51:18.992726,,,start
2026-04-27 12:51:18.993482,,,drink
2026-04-27 12:51:18.994205,,,start
2026-04-27 12:51:18.994936,,,drink
2026-04-27 12:51:18.995672,,,start
2026-04-27 12:51:18.996425,,,drink
2026-04-27 12:51:18.997160,,,start
2026-04-27 12:51:18.998158,,,drink
2026-04-27 12:51:18.999019,,,start
2026-04-27 12:51:19.000195,,,drink
2026-04-27 12:51:19.001288,,,start
2026-04-27 12:51:19.002235,,,drink
2026-04-27 12:51:19.003039,,,start
2026-04-27 12:51:19.003842,,,drink
2026-04-27 12:51:19.004594,,,start
2026-04-27 12:51:19.005336,,,drink
2026-04-27 12:51:19.006054,,,start
2026-04-27 12:51:19.006784,,,drink
2026-04-27 12:51:19.007500,,,start
2026-04-27 12:51:19.008258,,,drink
2026-04-27 12:51:19.008980,,,start
2026-04-27 12:51:19.009706,,,drink
2026-04-27 12:51:19.010421,,,start
