Date_Time,amount_consumed,latency_to_consumption,Type
2026-04-08 13:59:46.914737,,,start
2026-04-08 14:02:12.414469,,,exit
2026-04-08 14:02:20.013878,,,block_end
2026-04-08 14:04:18.367603,,,block_start
2026-04-08 14:04:25.433621,,,start
2026-04-08 14:04:25.435384,,,start
2026-04-08 14:05:02.951429,,,exit
2026-04-08 14:05:07.051283,,,block_end
2026-04-08 14:07:25.948048,,,block_start
2026-04-08 14:07:28.177665,,,start
2026-04-08 14:17:14.645,,,exit
2026-04-08 14:17:17.236871,,,block_end
2026-04-08 14:26:57.006471,,,block_start
2026-04-08 14:27:00.957369,,,start
2026-04-08 14:27:00.959191,,,start
2026-04-08 14:33:32.713290,,,exit
2026-04-08 14:33:35.301415,,,block_end
2026-04-08 14:34:59.085410,,,block_start
2026-04-08 14:35:01.791564,,,start
2026-04-08 14:35:01.794805,,,start
2026-04-08 14:37:22.187854,,,exit
2026-04-08 14:37:24.280385,,,block_end
2026-04-08 14:42:14.630467,,,initialize
2026-04-10 12:50:56.227232,,,initialize
2026-04-10 12:55:44.395936,,,block_start
2026-04-10 12:55:44.397409,,,start
2026-04-10 12:55:44.778417,,,exit
2026-04-10 12:55:55.886386,,,block_end
2026-04-10 13:00:28.292714,,,initialize
2026-04-10 13:03:43.409248,,,initialize
2026-04-10 13:07:19.428201,,,block_start
2026-04-10 13:07:28.951467,,,start
2026-04-10 13:31:24.663885,,,initialize
2026-04-10 13:34:30.129992,,,block_start
2026-04-10 13:34:34.068770,,,start
2026-04-10 13:52:38.068432,,,exit
2026-04-10 13:52:41.659987,,,block_end
2026-04-10 13:57:26.842003,,,block_start
2026-04-10 13:57:32.912203,,,start
2026-04-10 14:10:50.987957,,,exit
2026-04-10 14:10:53.081782,,,block_end
2026-04-10 14:11:41.792914,,,block_start
2026-04-10 14:11:46.619843,,,start
2026-04-10 14:29:37.028907,,,exit
2026-04-10 14:29:40.120362,,,block_end
2026-04-10 14:31:58.008748,,,block_start
2026-04-10 14:32:03.118502,,,start
2026-04-10 14:32:03.146877,,,start
2026-04-10 14:35:03.857193,,,exit
2026-04-10 14:35:05.441988,,,block_end
2026-04-10 14:36:29.230195,,,block_start
2026-04-10 14:36:32.000319,,,start
2026-04-10 14:36:32.001794,,,start
2026-04-10 14:39:13.350280,,,exit
2026-04-10 14:39:14.943740,,,block_end
2026-04-10 14:41:51.878907,,,block_start
2026-04-10 14:41:56.862754,,,start
2026-04-10 14:51:18.748124,,,exit
2026-04-10 14:51:20.331450,,,block_end
2026-04-10 14:53:35.720443,,,block_start
2026-04-10 14:53:40.405961,,,start
2026-04-10 14:58:09.673845,,,exit
2026-04-10 14:58:11.266808,,,block_end
2026-04-10 14:58:36.438415,,,block_start
2026-04-10 14:58:59.032799,,,start
2026-04-10 15:01:54.209175,,,exit
2026-04-10 15:01:55.795425,,,block_end
2026-04-10 15:03:55.647544,,,block_start
2026-04-10 15:04:03.628184,,,start
2026-04-10 15:06:31.818006,,,exit
2026-04-10 15:06:33.409418,,,block_end
2026-04-10 15:08:24.746436,,,block_start
2026-04-10 15:08:30.064342,,,start
2026-04-10 15:08:30.065826,,,start
2026-04-10 15:16:07.449327,,,exit
2026-04-10 15:16:09.038378,,,block_end
2026-04-10 15:18:34.948052,,,block_start
2026-04-10 15:18:37.644733,,,start
2026-04-10 15:18:37.646842,,,start
2026-04-10 15:28:34.026291,,,exit
2026-04-10 15:28:35.614091,,,block_end
2026-04-10 15:29:04.284144,,,block_start
2026-04-10 15:29:11.393035,,,start
2026-04-10 15:35:55.552427,,,exit
2026-04-10 15:35:56.644792,,,block_end
2026-04-10 15:37:24.940773,,,block_start
2026-04-10 15:37:27.804401,,,start
2026-04-10 15:37:27.806611,,,start
2026-04-10 15:39:26.579263,,,exit
2026-04-10 15:39:28.672334,,,block_end
2026-04-10 15:41:36.046506,,,block_start
2026-04-10 15:41:42.568669,,,start
2026-04-10 15:42:28.013176,,,exit
2026-04-10 15:42:29.597940,,,block_end
2026-04-10 15:45:41.601803,,,block_start
2026-04-10 15:45:43.883664,,,start
